Case Number,Date/Time,Created Time,Category,Subject,Corporate Name,Mode of Payment,Resolution
74383608,2/26/2025,01:49 pm,Pine Gateway Query Related,Reg. Txn Status (Txn Id : 540888203),Smart systems Pvt ltd-Tech buy,,Transaction Status Required
73811770,2/6/2025,11:05 am,Pine Gateway Request Related,Reliance- 504216209 Settlement received for failed Txn,MEGA RETAIL LIMITED ONLINEMART JMD ASP,,status changes successful
73812176,2/6/2025,11:25 am,Risk Hold,Pinelabs - Share Fraud Reported Transactions Dump for Oct-Nov-Dec 2024 NewTicket,DIGITAL COMMERCE LTD,,Risk report required.
74396024,2/26/2025,04:15 pm,Pine Gateway Query Related,Do Not Honor - HDFC Millennia,,,
74426718,2/27/2025,08:17 am,Pine Gateway Query Related,ICB T+1 settlement,internal,,"Relevant tagging not available, ICB T+1 settlement query"
74480135,2/28/2025,03:41 pm,Pine Gateway Query Related,PINELABS URGENT TRANSACTION STATUS REQUIRED: 1635531612802925,Trading Broking Limited PG,,Merchant required the transaction status.
74487664,2/28/2025,06:56 pm,Pine Gateway Query Related,RE: Re:[## 4223355 ##] 19250/- payment confirmation and make MR,LOGISTICS AND MOVERS LIMITED_7021,,Status required
73734341,2/3/2025,02:37 pm,Pine Gateway Query Related,Txn Getting Pending/Failed_1,Gateway RT Private Limited MID-338657,,
73774350,2/4/2025,06:14 pm,Pine Gateway Query Related,Transaction status (M.I.D - 326879)_1,jewelers india limited_6952,,
73831417,2/6/2025,05:46 pm,Pine Gateway Query Related,Re: Merchant - KUNSAN SERVICES PVT LTD_1,SERVICES PVT LTD,,old case reopen hence closing
73942437,2/10/2025,02:01 pm,Pine Gateway Query Related,Re: Txn Refund Issue,INFOSERVE TECHNOLOGIES PRIVATE LIMITED(FinanceApp reseller)-  mid-338644,,Resolved by analysis
73938824,2/10/2025,12:31 pm,Risk Hold,Re: 31st jan hold settlement------reminder2,NET SOLUTION PRIVATE LIMITED_6981,,Transactions are hold due to risk
74031577,2/13/2025,05:27 pm,Pine Gateway Query Related,RE: Transaction Failed-74_dp-DI5B960D9D6258-1,Digital Insurance Limited_338640,,information shared with merchant
74041861,2/14/2025,10:52 am,Pine Gateway Query Related,Fwd: Refund my amount,Travel Booking Company Private Limited,,
74208475,2/20/2025,12:09 pm,Pine Gateway Query Related,RE: Transaction Failed-74_dp-DI5B960D9D6258-1_1,,,
74212508,2/20/2025,01:25 pm,Pine Gateway Query Related,Re:[## 663532 ##] RE: Transaction Failed-74_dp-DI5B960D9D6258-1,Digital Insurance Limited,,
74252240,2/21/2025,11:56 pm,Pine Gateway Query Related,Order || 1173594987350_1740133501000,MANUFACTURING CO LTD,,
74389384,2/26/2025,03:02 pm,Pine Gateway Query Related,Request for Additional column of Pay ID in settlement report,Delivery Service,,"As per process we required approval from product, info shared with princejeet"
74482912,2/28/2025,05:11 pm,Pine Gateway Query Related,Payin Service Disruption-1,TRADERS PRIVATE LIMITED,,
74481857,2/28/2025,04:36 pm,Pine Gateway Query Related,Payin Service Disruption,TRADERS PRIVATE LIMITED,,
74016116,2/13/2025,11:31 am,Pine Gateway Complaint Related,Unable to View any Transactions on V2 Dashboard for MID 1513,Electronics Sales,,Merchant is unable to process the payment and payment is not reflcting.
74049230,2/14/2025,02:40 pm,Pine Gateway Complaint Related,MEIN-637: High resposne time observed in below api's last 10 days,Electronics India Private Limited PG,,"High response time, park to plural tech"
74077310,2/15/2025,01:43 pm,Pine Gateway Complaint Related,Portal Issue.,Mobile Store Private Limited,,"Relevant tagging not available,  dashboard login issue"
71515448,11/20/2024,03:29 pm,Pine Gateway Request Related,[LGE IN x PINELABS] Timeout error,APPLIANCES INDIA PRIVATE LIMITED,,
74103058,2/17/2025,12:18 pm,Risk Hold,Re: 31st jan hold settlement------reminder4,NET SOLUTION PRIVATE LIMITED_6981,,Please refer case id-73938824.
74137829,2/18/2025,12:12 pm,Pine Gateway Request Related,PINELABS URGENT TRANSACTION STATUS REQUIRED: 5993246546148869,Trading Broking Limited PG,,Raised to plural tech support team
74139248,2/18/2025,12:37 pm,Pine Gateway Complaint Related,Plural Dashboard issue (M. Id-33199),Electronics Commerce Private Limited,,Merchant is facing the issue in V2 dashboard and not able to create the new user.
71648518,11/23/2024,11:29 am,Pine Gateway Request Related,Fwd: Welcome to Plural,MERCHANT RANGASWAMY_1696,,
74219509,2/20/2025,04:18 pm,Pine Gateway Request Related,Reliance- 504216209 Settlement received for failed Txn NewTicket,Mega Retail Limited- Digital Store,,No action required
71766724,11/26/2024,12:13 pm,Pine Gateway Request Related,Request to disable International card routing. Pg Mer Id: 312802,Property Technologies Solutions Private Limited,,
74319323,2/25/2025,01:44 pm,Pine Gateway Complaint Related,CX order id is not visiable (33199),Electronics Commerce Private Limited,,Merchant order id not showing in the dashboard.
74453324,2/27/2025,05:31 pm,Pine Gateway Request Related,Request for Reimbursement of Excess Charges NewTicket,PROPERTY TECHNOLOGIES SOLUTIONS PRIVATE LIMIT,,
73939106,2/10/2025,12:41 pm,Transaction Related Query,#Business# Pinelabs Funding 13 th Lot 1 Cases,GENERAL Insurance Company limited- 311117,,
73942449,2/10/2025,02:02 pm,Transaction Related Query,Txn Refund Issue,INFOSERVE TECHNOLOGIES PRIVATE LIMITED,,Update given to merchant
73948408,2/10/2025,04:42 pm,Transaction Related Query,#Business# Required status - 1040935118,GENERAL Insurance Company limited,CyberSource axis,Status Informed
73982367,2/11/2025,07:28 pm,Transaction Related Query,Final Status of Txns,Gateway RT Private Limited,,Status Update given to merchant
74142962,2/18/2025,01:54 pm,Pine Gateway Request Related,Re: ZMPL | SFTP/ API Integration | Pine Labs,DELIVERY MARKETPLACE PRIVATE LIMITED- MID-336512,,
74044843,2/14/2025,12:15 pm,Transaction Related Query,RE: Refund Report Queries for Pinelabs,MANUFACTURING CO LTD,,Update given to merchant
74277890,2/23/2025,01:37 pm,Pine Gateway Query Related,Pinelabs <> Initiation Failure <> Zepto,DELIVERY MARKETPLACE PRIVATE LIMITED- MID-336512,,"Merchant transactions are failing, and logs were required. and Jus Pay team has shared the logs."
74435027,2/27/2025,12:51 pm,EDC Related Issue,SBI CC(Samsung Brand Cashback 90days) Still Not Received,,,
69414229,10/1/2024,3:14 pm,Pine Gateway Request Related,Re: [EXTERNAL]:Re: [EXTERNAL]:Re: [EXTERNAL]:Re: PINELABS Payment Gateway Integration - Versatile Electric Automotive Pvt Ltd NewTicket,ELECTRIC AUTOMOTIVE PRIVATE LIMITED_6970,,
69572499,10/7/2024,12:08 am,Pine Gateway Request Related,Re: Regarding code Review,online retail private limited_6937,,
69607028,10/8/2024,9:57 am,Pine Gateway Request Related,RE: Pre-Arbitration | Payinstacard Pvt Ltd,healthcare PG,,
69641630,10/8/2024,7:48 pm,Pine Gateway Request Related,RE: Pine Labs Integration support,Community Small Finance Bank PG,,
69644152,10/8/2024,10:58 pm,Pine Gateway Request Related,Urgend & Important -Pine Labs (Plural PG) Integration Issue for Unity Mobile App,Community Small Finance Bank PG,,
69711776,10/11/2024,11:56 am,Pine Gateway Request Related,Customization not working,TECH Technologies Private Limited_6966,,
69827087,10/15/2024,5:32 pm,Pine Gateway Request Related,Re: Subvention Charges,EDUTECH PRIVATE LIMITED,,
69967912,10/18/2024,2:24 pm,Pine Gateway Request Related,"Re: New Terminal Integration| JwPIp9gfCbRwbV, EednSxaDblWN74|Housing NewTicket",Solution Systems Private Limited,,
70055803,10/19/2024,5:14 pm,Pine Gateway Request Related,Re: FW: Market Hub on Boarding | Net Banking facility,Financial Portfolio Managers Association PG,,
70125819,10/21/2024,10:21 am,Pine Gateway Request Related,RE: PINELABS Payment Gateway Integration - Swapna Infotech NewTicket,,,
70136938,10/21/2024,4:01 pm,Pine Gateway Request Related,Remove Space 326989,Merchant Garima Fintech  Pg,,
70446998,10/28/2024,12:15 pm,Pine Gateway Request Related,Re: FW: Market Hub on Boarding | Net Banking facility NewTicket,Financial Portfolio Managers Association PG,,
70495350,10/29/2024,4:14 pm,Pine Gateway Request Related,Re: Integration API Kit || Innopay <> Pine Labs,Tech Technologies Private Limited_7005,,
70531335,10/30/2024,1:48 pm,Pine Gateway Request Related,Remove dynamic return URL 327039,MERCHANT ASHISH_7009,,
72221730,12/6/2024,04:17 pm,Pine Gateway Request Related,Router Enable S2S mode and Return URL configuration - 336438,Paycard Pvt Ltd Education Pg,,Online Return URL configured and Webhook URL has been whitelisting
72451541,12/13/2024,05:01 pm,Pine Gateway Request Related,Re: PineLabs || New Merchant Onboarding - Vishal Peripherals,Merchant Vikas_7018,,Late auth enablement request and we have informed the same to the merchant that late auth has been enabled.
72542944,12/18/2024,01:43 pm,Pine Gateway Request Related,PineLabs || Flags Enablement - Asiatic Society for Social Science Research,,,Merchant is on UAT
72561058,12/19/2024,10:13 am,Pine Gateway Request Related,Urgent - Missing dia_secret in Pinelabs API Response,MERCHANT JERALD AMZ PG,,"Api Issue , park to plural tech support"
72573314,12/19/2024,04:40 pm,Pine Gateway Request Related,RE: [EXTERNAL]:Re: [EXTERNAL]:Re: Fwd: PaySprint <> MOBITEQ PAYMENTS PRIVATE LIMITED - Payout Integration,FINTECH PAYMENTS PRIVATE LIMITED,,No action required from PG
72644166,12/23/2024,12:41 pm,Pine Gateway Request Related,PineLabs || Flags Enablement - Asiatic Society for Social Science Research NewTicket,MERCHANT PUTTAMADA,,Merchant is on UAT
72664798,12/23/2024,07:11 pm,Pine Gateway Request Related,Re: Domain Redirection || Maple to iPlanet,Tech Solutions PVT LTD PG,,planning to redirect our Maple domain (maplestore.in) to iPlanet (iplanet.one)
72678471,12/24/2024,01:55 pm,Pine Gateway Request Related,Re: Pinelabs issue for IN SMB,APPLIANCES INDIA PRIVATE LIMITED,,Pinelabs issue for IN SMB and we have asked the details from the merchant.
72724242,12/26/2024,05:30 pm,Pine Gateway Request Related,Re: Enable s2s/seamless mode for my MID,BUSINESS PRIVATE LIMITED_001S400000GgWGvIAN,,Return url check removed
72800950,12/30/2024,02:45 pm,Pine Gateway Request Related,Re: Pinelabs issue for IN SMB NewTicket,APPLIANCES INDIA PRIVATE LIMITED,,No action is required.
72560897,12/19/2024,09:52 am,Pine Gateway Request Related,Re: LGE IN x Pinelabs - API check,APPLIANCES INDIA PRIVATE LIMITED,,"No action required from PG, parked to plural tech"
72693823,12/25/2024,01:24 am,Pine Gateway Request Related,Re: LGE IN x Pinelabs - API check NewTicket,APPLIANCES INDIA PRIVATE LIMITED,,The integration team is already working on it.
72703229,12/25/2024,06:18 pm,Pine Gateway Request Related,Fw: Net Banking Issue,RETAIL INDIA PRIVATE LIMITED PG,,We require Payment Integration API and its Documentation to find the correct OptionString as we are facing errors while receiving client payments made via netbanking as per following details and shari
72157014,12/5/2024,10:37 am,Pine Gateway Request Related,RE: Pine Labs - kit | Agarwal Packers & Movers,LOGISTICS AND MOVERS LIMITED,,
72746243,12/27/2024,04:52 pm,Pine Gateway Request Related,Re: Amount received but failure in dashboard. MID - 326879_1,JEWELLERS INDIA LTD,,Under 90 days merchant.
72930180,1/6/2025,11:00 am,Pine Gateway Request Related,Failure of Payment update on Magento - 327041,INNOVATIONS PRIVATE LIMITED_7010,,Resolved by analysis
72951549,1/7/2025,11:10 am,Pine Gateway Request Related,Requirement of Production URL,FinTech Technology Pvt. Ltd.,,Live Credentials required for UAT merchant
73065156,1/11/2025,08:22 pm,Pine Gateway Request Related,FW: [Plural by Pine Labs] Payment gateway Integration - Icrest,TELECOM TRADING LLP PG,,The price revision and unblock the MID 302988
73075684,1/13/2025,10:48 am,Pine Gateway Request Related,Re: Integration kit for KUWSSB,MERCHANT PUTTAMADA,,Integration kit required
73139223,1/15/2025,06:33 pm,Pine Gateway Request Related,ICICI Lombard || Routing changes,GENERAL Insurance Company limited,,Routing logic
73152477,1/16/2025,01:14 pm,Pine Gateway Request Related,Unable to log on,Internal,,
73291855,1/21/2025,11:44 am,Pine Gateway Request Related,Webhook support,New Merchant,,Webhook URL need to configure
73542695,1/27/2025,02:45 pm,Pine Gateway Request Related,Nimbbl<>Pinelabs | Clarification Needed on CVV for Tokenized Card Transactions,Multiple Merchants,,No action is required at our end.
73581929,1/28/2025,02:55 pm,Pine Gateway Request Related,Request to Enable Live Mode for Payment Gateway,New Lead,,No action required from PG
73649085,1/30/2025,02:10 pm,Pine Gateway Request Related,Request to Initiate Tagging for PineLabs - reg.,SOCIETY FOR SOCIAL SCIENCE RESEARCH_001S400000HA2TxIAL,,URL updation required
73663919,1/30/2025,08:32 pm,Pine Gateway Request Related,Re:[## 655703 ##] Pinelabs Return URL: Bigbasket,Grocery Store,,Internal discussion with merchant
73580524,1/28/2025,01:47 pm,Pine Gateway Request Related,Static IP address required for Webhook Integration,hire purchase company india pvt ltd_6915,,production issue
73581850,1/28/2025,02:51 pm,Pine Gateway Request Related,Fw: Net Banking Issue NewTicket,electronics sales,,No action required from PG
73643700,1/30/2025,12:43 pm,Pine Gateway Request Related,Issue with Pine Labs Plugin – Transaction ID Not Reflecting,Tech Technologies Pvt Ltd,,Raised to plural tech support team
73720935,2/3/2025,10:21 am,Pine Gateway Request Related,RE: TPV - UPI & NB | Broking service collection,CAPITAL MARKETS LTD FINTECH PG,,Raised with PG Onboarding team
73745904,2/3/2025,07:40 pm,Pine Gateway Request Related,Re: convenience fee addition - Reg,PAYMENT SOLUTIONS PRIVATE LIMITED_001S400000Ik15FIAR,,Need conviecne data in correct format
73793255,2/5/2025,04:54 pm,Pine Gateway Request Related,Pine Lab Error,Unknown Merchant name not sure,,"Raised to integration team, No action requird at our end."
73966594,2/11/2025,11:31 am,Pine Gateway Request Related,RE: TPV - UPI & NB | Broking service collection NewTicket,CAPITAL MARKETS LTD FINTECH PG,,"No action required, hence closing this case."
73981451,2/11/2025,06:32 pm,Pine Gateway Request Related,Re: IP address confirmation**Most Urgent***,Financial Port Mangrs Association Fintech B2B PG,,no response received from merchant end.
73987912,2/12/2025,09:55 am,Pine Gateway Request Related,Re: IGP - PAy Now Additional CTA,Jewelry Limited_6976,,"Reverted to the email ""IGP - PAy Now Additional CTA"""
74005061,2/12/2025,06:37 pm,Pine Gateway Request Related,Request for the Pine lab Plural and Pine Lab PG Console Status,Entertainment Company,,Whitelisting required
74045279,2/14/2025,12:30 pm,Pine Gateway Request Related,"Re: URGENT ATTENTION- Pine Lab ""No Cost EMI"" option deactivated NewTicket",Health Services Pvt Ltd PG,,Invalid request pass through API
74138148,2/18/2025,12:18 pm,Pine Gateway Request Related,Configuration Requests for PineLabs Integration – MID: 326591,International Private Limited_6849,,INtegration related concern
74217027,2/20/2025,03:04 pm,Pine Gateway Request Related,Webhook and Dashboard Issue (MID : 353398),PAYMENT TECHNOLOGY PRIVATE LIMITED,,UAT Merchant
74232449,2/21/2025,11:32 am,Pine Gateway Request Related,Pine Labs || Flags Enablement - Gramipay,,,"Flag enablement request, park to banking ops"
74350837,2/25/2025,10:16 pm,Pine Gateway Request Related,Re: PLURAL BY PINE LABS <> CARE ECO TECHNOLOGIES | SEAMLESS PAYMENT PARTNERSHIP,Technologies Private Limited_001S400000IkTr7IAF,,
74462552,2/27/2025,08:37 pm,Pine Gateway Request Related,Re: Yes -screenshot....??,Merchant Name Not confirmed,,Asked merchant to share the details
74472326,2/28/2025,01:06 pm,Pine Gateway Request Related,RE: Issues on Citi Program (CitiSpring) at RELX India NewTicket,KNOWLEDGE INDIA PVT LTD CITI,,Monika Hooda is already following up with the merchant.
73764659,2/4/2025,01:41 pm,Pine Gateway Request Related,Issue with Pine Labs Plugin – Transaction ID Not Reflecting NewTicket,Tech Technologies Pvt Ltd,,Plugin Issue reverted accordingly
74060623,2/14/2025,07:44 pm,Pine Gateway Request Related,RE: UAT - funding issue,Community Small Finance Bank PG,,Merchant getting error on UAT testing
73828310,2/6/2025,04:14 pm,Pine Gateway Request Related,Re: Technical discussion for KRNV (MID - 345874 ),INNOVATIVES PRIVATE LIMITED-  Payment reseller- MID-345874,,integration team is working
71222342,11/15/2024,09:04 pm,PG-Transaction issue,Re: Access to development environment,RETAIL INDIA PRIVATE LIMITED,,
